CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U85100UR2015NPL001393,CANYONS CLUB,Active,Public,Company Limited by Guarantee,Guarantee and Association comp,04-02-15,Uttarakhand,0,0,85100,Health and social work,"Tarla Nagal Sahastradhara Road Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,canyonsclub15@gmail.com,20190331,20190331
U85100UR2015PTC001450,SAINTLIFE MEDISCIENCE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-03-15,Uttarakhand,6000000,1000000,85100,Health and social work,"MAA SANTOSHI NIWAS, 58, LANE NO.7, MOHIT VIHAR, GMS ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,saintjsm88@gmail.com,20190331,20190331
U85100UR2015PTC001476,MIRACLE HEALING SOLUTIONS PRIVATELIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,08-04-15,Uttarakhand,100000,100000,85100,Health and social work,"64, AKASHDEEP COLONY BALLUPUR ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,saurabh@saurabh-ca.com,NA,NA
U85100UR2015PTC001743,BIG BEE CONCEPTS AND CONSULTANCY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,20-10-15,Uttarakhand,100000,100000,85100,Health and social work,"68/1, Lane #7 Turner Road, Clement Town Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,bobbybisht@gmail.com,NA,NA
U85100UR2015PTC001747,SEWALAKSHYA FARMER PRODUCER COMPANYLIMITED,Active,Private,Company limited by Shares,Non-govt company,21-10-15,Uttarakhand,500000,153500,85100,Health and social work,"VILLAGE JASPUR BLOCK- CHAMBA TEHRI GARHWAL , Tehri Garhwal Unclassified UR 249130",RoC-Uttarakhand,lakshya.uksewa@gmail.com,20200331,20200331
U85100UR2015PTC001821,VINAYVISHAL HEALTH CARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-12-15,Uttarakhand,20000000,11284000,85100,Health and social work,"H. No. 89 New Nehru Nagar Roorkee , Unclassified UR 247667",RoC-Uttarakhand,drvinay.rke@gmail.com,20200331,20200331
U85100UR2016PTC001878,JUVENMERCSUN PHARMA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-01-16,Uttarakhand,1000000,600000,85100,Health and social work,"Amardev Nagar, Rudrapur, Udham Singh Nagar , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,vipinjha70@gmail.com,NA,NA
U85100UR2016PTC007410,THINDKUMAR HOSPITALS PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,22-11-16,Uttarakhand,100000,100000,85100,Health and social work,"Village Bhajanpur Banbasa IN, Purnagiri, Tanakpur US Nagar , Udham Singh Nagar Unclassified UR 262310",RoC-Uttarakhand,newsewabanbasa@gmail.com,NA,NA
U85100UR2017PTC007509,LEOPATH WELLNESS LABS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-01-17,Uttarakhand,100000,100000,85100,Health and social work,"163 NEHRU COLONY, DHARAMPUR DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,aceleo26@gmail.com,20200331,20200331
U85100UR2017PTC007662,RITANVESHI YOGAYAN PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-03-17,Uttarakhand,500000,100000,85100,Health and social work,"1044, Gali no.-7 Bharadwaj Niwas Rishikesh IN Hanumant Puram, Ganga Nagar Rishikesh , Dehradun Unclassified UR 249201",RoC-Uttarakhand,ritanveshi@gmail.com,20200331,20200331
U85100UR2017PTC008060,SYMPHYSIS HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-08-17,Uttarakhand,1000000,100000,85100,Health and social work,"NEHRU MARKET,KHATIMA, UDHAM SINGH NAGAR , Udham Singh Nagar Unclassified UR 262308",RoC-Uttarakhand,symphysishealthcare@gmail.com,20200331,20200331
U85100UR2017PTC008336,FORALIS HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-12-17,Uttarakhand,1000000,100000,85100,Health and social work,"438, INDIRA NAGAR COLONY, DEHRADUN , Dehradun Unclassified UR 248006",RoC-Uttarakhand,jpshahandassociates@gmail.com,20200331,20200331
U85100UR2018NPL008746,V3 HEALTH EDUCARE FOUNDATION,Active,Private,Company limited by Shares,Non-govt company,17-05-18,Uttarakhand,1000000,200000,85100,Health and social work,"C/O V3 HEALTHCARE PVT LTD, D1 D2 DOCTOR COLONY CIVIL LINES, RUDRAPUR , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,daak67@yahoo.com,20200331,20200331
U85100UR2018OPC009251,NEERPATH PHARMA (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,27-11-18,Uttarakhand,100000,100000,85100,Health and social work,"LANE NO. 2, CHAMAN VIHAR ASHIYANA HOMES, NIRANJANPUR DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,chauhan.neeraj87@gmail.com,20200331,20200331
U85100UR2018PTC008619,WELLICIA PHARMACEUTICALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-04-18,Uttarakhand,100000,100000,85100,Health and social work,"C/O MR. APHROJ KHAN, HOUSE NO-997 FRONT OF SANT TERSA, NTL ROAD, KATHGODAM NAINITAL , Nainital Unclassified UR 263126",RoC-Uttarakhand,ca.maurya.sarita@gmail.com,20200331,20200331
U85100UR2018PTC009250,ADRI DRUGS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-11-18,Uttarakhand,1000000,100000,85100,Health and social work,"HOUSE NO 95, FATEHAUALLAPUR URF TELPURA, POST BIHARIGARH HARIDWAR , Haridwar Unclassified UR 247662",RoC-Uttarakhand,anujchauhan.pharma@gmail.com,20200331,20200331
U85100UR2018PTC009311,INHERO BIOTECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-12-18,Uttarakhand,1000000,100000,85100,Health and social work,"406 SSV APARTMENT HARIPURKALA , RISHIKESH DEHRADUN , Dehradun Unclassified UR 249201",RoC-Uttarakhand,shyamadvertisers@rediffmail.com,20190331,20190331
U85100UR2019NPL009732,DAGDIYA FOUNDATION,Active,Private,Company limited by Shares,Non-govt company,18-04-19,Uttarakhand,100000,100000,85100,Health and social work,"P/104, P.W.H.O COLONY, GAJENDRA VIHAR, DHULKOT, P.O. SELAQUI,TEHSIL VIKASHNAGAR DEHRADUN , Dehradun Unclassified UR 248198",RoC-Uttarakhand,istwals@gmail.com,20200331,20200331
U85100UR2019NPL010552,KAFAL TREE FOUNDATION,Active,Private,Company limited by Shares,Non-govt company,20-12-19,Uttarakhand,90000,30000,85100,Health and social work,"C/o HARISH CHANDRA KANDPAL, HOUSE NO 34, NEAR ASHOKA LEYLAND SHOWROOM, TULARAMPUR POST MOTA HALDU HALDWANI , Nainital Unclassified UR 263139",RoC-Uttarakhand,rajeshkaira94@gmail.com,20200331,20200331
U85100UR2019PTC009665,RELIKIND HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-03-19,Uttarakhand,200000,200000,85100,Health and social work,"B1-12/31, METROPOLIS CITY UDHAM SINGH NAGAR, PANT NAGAR UTTARAKHAND , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,relikindhealthcare@gmail.com,20200331,20200331
U85100UR2019PTC009919,ATARAXIA SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-06-19,Uttarakhand,500000,100000,85100,Health and social work,"238, GOVIND PURI DEGREE COLLEGE ROAD HARIDWAR , Haridwar Unclassified UR 249401",RoC-Uttarakhand,vpsarin60@gmail.com,NA,NA
U85100UR2019PTC009946,OCTOWELL HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-06-19,Uttarakhand,100000,20000,85100,Health and social work,"PLOT NO. 16 AKRITI VIHAR GALI 12 TURNER ROAD DEHRADUN , Dehradun Unclassified UR 248002",RoC-Uttarakhand,rocroc7979@gmail.com,NA,NA
U85100UR2019PTC010179,MUSSOORIE CROSS FIT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-09-19,Uttarakhand,1000000,100000,85100,Health and social work,"(C/o GIRISH AARON WASKER) FIRST ESTATE, LANDOUR CANTT, MUSSOORIE, DEHRADUN , Dehradun Unclassified UR 248179",RoC-Uttarakhand,indiacrossfit@gmail.com,20200331,20200331
U85100UR2019PTC010530,AFFO CARE HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-12-19,Uttarakhand,100000,100000,85100,Health and social work,"FIRST FLOOR 95/A, GALI NO 5 ASHOK NAGAR ROORKEE , Haridwar Unclassified UR 247667",RoC-Uttarakhand,drrakeshparikh@gmail.com,20200331,20200331
U85100UR2020NPL011208,SARVASEWAKARI MISSION FOUNDATION,Active,Private,Company limited by Shares,Non-govt company,27-07-20,Uttarakhand,1500000,5000,85100,Health and social work,"C/o Sandeep Kumar, Kandoli Upper Rural Dehradun Dehradun , Dehradun Unclassified UR 248007",RoC-Uttarakhand,sarvasewakarimission@gmail.com,NA,NA
U85100UR2020NPL011505,YOGA VEDANT RESEARCH FOUNDATION,Active,Private,Company limited by Shares,Non-govt company,21-09-20,Uttarakhand,100000,100000,85100,Health and social work,"C1/001 RAGHUNATH RESIDENCY BAHADARABAD HARIDWAR , Haridwar Unclassified UR 249402",RoC-Uttarakhand,yogavedant1008@gmail.com,NA,NA
U85100UR2020OPC011099,STEP-UP REHABILITATION (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,03-07-20,Uttarakhand,100000,100000,85100,Health and social work,"12 SHAKTI VIHAR COLONY RUDRAPUR , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,madhviawasthi@rediffmail.com,NA,NA
U85100UR2020PTC010675,GRAMEN BOTANICALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-01-20,Uttarakhand,1000000,100000,85100,Health and social work,"C/o Alka Sharda, W/o Sunil Sharda Sharda Building, Kathgodam HALDWANI , Nainital Unclassified UR 263139",RoC-Uttarakhand,samarthvikramsingh@yahoo.com,NA,NA
U85100UR2020PTC010703,EPHAH SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-01-20,Uttarakhand,1000000,100000,85100,Health and social work,"13, Anand Gram, Tarla Aamwala Near K.K.M. Colony, Adhoiwala DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,anjur31@gmail.com,NA,NA
U85100UR2020PTC010725,BIOKINESIS HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-01-20,Uttarakhand,100000,100000,85100,Health and social work,"House No. 715, Awas Vikas Colony, Ranipur, Murehwr HARIDWAR , Haridwar Unclassified UR 249407",RoC-Uttarakhand,vinayjaiswat@gmail.com,NA,NA
U85100UR2020PTC010759,ZIOKIND LIFESCIENCES PRIVATRE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-02-20,Uttarakhand,100000,100000,85100,Health and social work,"W/o BHIM SINGH RAWAT 01SAI PURAM CHANDRA BANI ROAD SEWLA KALAN MOHABBEY WALA DEHRADUN , Dehradun Unclassified UR 248002",RoC-Uttarakhand,SATNAM.ANAND@REDIFFMAIL.COM,NA,NA
U85100UR2020PTC010889,KATYAYANI HOSPITALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-03-20,Uttarakhand,1500000,1500000,85100,Health and social work,"B-199 CITY ONE GROUND FLOOR RUDRAPUR , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,ajayarora.dr@gmail.com,NA,NA
U85100UR2020PTC011320,VEERLIFE BIOTECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-08-20,Uttarakhand,1500000,100000,85100,Health and social work,"H.NO-31, YOGI PURAM JAMALPUR, JWALAPUR HARIDWAR , Haridwar Unclassified UR 249407",RoC-Uttarakhand,shivbeerbjp@gmail.com,NA,NA
U85100UR2020PTC011456,RADIOLOGY RACHANA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-09-20,Uttarakhand,490000,100000,85100,Health and social work,"House No.69, Ramji Vihar Colony Dewalchaur Haldwani , Nainital Unclassified UR 263139",RoC-Uttarakhand,drvineetmodi79@gmail.com,NA,NA
U85100UR2020PTC011517,BHATNAGAR HOSPITAL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-09-20,Uttarakhand,1500000,100000,85100,Health and social work,"77/1, Purvawali Ganeshpur Roorkee , Haridwar Unclassified UR 247667",RoC-Uttarakhand,theabhishek@gmail.com,NA,NA
U85100UR2020PTC011750,WELFIT DIAGNOSTIC PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-11-20,Uttarakhand,1500000,1500000,85100,Health and social work,"LANE NO. 1, BLOCK-C AMAN VIHAR DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,drkapilarora16@gmail.com,NA,NA
U85100UR2021PTC012024,SUPRABHA HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-02-21,Uttarakhand,1500000,1000000,85100,Health and social work,"Flat no. 502, Nilaya Hills Bypass Road Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,amarkr81@gmail.com,NA,NA
U85110UR1972PTC003527,HIMALAYA DRUG COMPANY PRIVATE LIMITED,Not Available for eFiling,Private,Company limited by Shares,Non-govt company,05-04-72,Uttarakhand,5000000,100200,85110,Health and social work,"22/24MAHATMA GANDHI ROAD DEHRADUN UTTAR PRADESH , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U85110UR1979PTC004799,KALHAN HOSPITAL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-08-79,Uttarakhand,1000000,100000,85110,Health and social work,"79RAJPUR ROAD DEHRADUN UTTARANCHAL , Unclassified UR 248001",RoC-Uttarakhand,akkashyap1@gmail.com,20200331,20200331
U85110UR1984PTC006620,SANT SINGH HARMOHINDER SINGH MEDICINESAGENCIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-07-84,Uttarakhand,500000,400000,85110,Health and social work,"33 34NEW MARKET DEHRADUN UTTARANCHAL , Dehradun Unclassified UR 248001",RoC-Uttarakhand,j_singh1313@yahoomail.com,20070331,20070331
U85110UR1987PTC009047,LUTHRA HOSPITALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-10-87,Uttarakhand,1000000,522000,85110,Health and social work,"16, Subhash Road Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,colawddn@vkalra.com,20200331,20200331
U85110UR1988PTC009891,HIMALAYAN HOSPITALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-08-88,Uttarakhand,1000000,100000,85110,Health and social work,"79RAJPUR ROAD DEHRADUN. UTTARANCHAL , Unclassified UR 248001",RoC-Uttarakhand,manavchauhan1989@gmail.com,20200331,20200331
U85110UR1989PTC010481,SARASWATI KHANA MEMORIAL HOSPITAL ANDRESEARCH CENTRE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-02-89,Uttarakhand,1750000,1685000,85110,Health and social work,"12, EAST CANAL ROADDEHARADUN DEHARADUN UTTARANCHAL , Unclassified UR 000000",RoC-Uttarakhand,akkhanna4@hotmail.com,20200331,20200331
U85110UR1990PTC012127,JEHOVAH-RAPHA ORTHOPAEDIC HOSPITAL PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,26-07-90,Uttarakhand,100000,0,85110,Health and social work,"3-B, DAK PATTI,P.O.-RAJPUR,DEHRADUN DEHRADUN UTTAR PRADESH , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U85110UR1991PTC013184,S V S HEALTH CARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-05-91,Uttarakhand,10000000,4051700,85110,Health and social work,"MANDIR MARG TURNER ROADCLEMENT TOWN DEHRADUN UTTRANCHAL , Unclassified UR 248002",RoC-Uttarakhand,gopaindu@gmail.com,20200331,20200331
U85110UR1992PLC014516,DHANVANTRI LABORATORIES LIMITED,Active,Public,Company limited by Shares,Non-govt company,01-07-92,Uttarakhand,4000000,3892500,85110,Health and social work,"STREET NO 5 PANCHSHEELCOLONY GARH ROAD MEERUT UTTAR PRADESH , Unclassified UR 250002",RoC-Uttarakhand,indiazippers@gmail.com,20190331,20200331
U85110UR1992PTC014902,NEERAJ CLINIC PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-11-92,Uttarakhand,20000000,1364100,85110,Health and social work,"Railway Road, Rishikesh, Dehradun Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,ravinder.khanduja@gmail.com,20200331,20200331
U85110UR1995PLC019198,M.N.SRIVASTAVA HOSPITALS LIMITED,Active,Public,Company limited by Shares,Non-govt company,20-12-95,Uttarakhand,10000000,5026500,85110,Health and social work,"KALIKA ESTATERANIKHET ALMORA UTTRANCHAL , Unclassified UR 263645",RoC-Uttarakhand,rakeshbikashandco@gmail.com,20190331,20190331
U85110UR1995PTC018731,NANDA TELS A P HOTELS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-09-95,Uttarakhand,2000000,20000,85110,Health and social work,"NO 1 COTTAGE NO 7VASANT VIHAR ENCLAVE DEHRADUN UTTRANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U85110UR1995PTC018732,RKN HOTELS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-09-95,Uttarakhand,2000000,20000,85110,Health and social work,"COTTAGE NO 7 STREET NO 1VASANT VIHAR ENCLAVE DEHRADUN UTTRANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U85110UR1995PTC018733,P N HOTELS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-09-95,Uttarakhand,2000000,20000,85110,Health and social work,"COTTAGE NO 7 STREET NO 1VASANT VIHAR ENCLAVE DEHRADUN UTTRANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U85110UR1995PTC019198,M.N.SRIVASTAVA HOSPITALS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-12-95,Uttarakhand,10000000,5026500,85110,Health and social work,"KALIKA ESTATERANIKHET ALMORA UTTRANCHAL , Unclassified UR 263645",RoC-Uttarakhand,rakeshbikashandco@gmail.com,20200331,20200331
U85110UR1996PLC020525,SANT WIRES LIMITED,Active,Public,Company limited by Shares,Non-govt company,19-08-96,Uttarakhand,6000000,6000000,85110,Health and social work,"64, LAXMAN JHULA ROAD, RISHIKESH RISHIKESH , Unclassified UR 249201",RoC-Uttarakhand,mlplrishikesh@gmail.com,20200331,20200331
U85110UR1996PTC020401,RAUN AND PAUL AGRO HERBAL PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,31-07-96,Uttarakhand,400000,20000,85110,Health and social work,"40,CHANDER NAGAR DEHRADUN DEHRADUN DEHRADUN , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U85110UR1996PTC020738,SHAKTI RESORTS AND CLUBS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-09-96,Uttarakhand,100000,2000,85110,Health and social work,"215,PHASE I,VASANT VIHAR DEHRADUN DEHRADUN , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U85110UR1997PLC022833,RICHHARIA HOSPITAL LIMITED,Active,Public,Company limited by Shares,Non-govt company,13-11-97,Uttarakhand,5000000,4467000,85110,Health and social work,"LAXMIPUR PATTI MORADABAD ROAD KASHIPUR UTTARNCHAL , Unclassified UR 244713",RoC-Uttarakhand,canaveenarora76@yahoo.com,20200331,20200331
U85110UR1997PTC021902,KUMAON DIAGNOSTIC AND RESEARCH CENTREPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-05-97,Uttarakhand,1500000,802000,85110,Health and social work,"GURUNANAK PURA NAINITAL ROAD HALDWANI , Unclassified UR 000000",RoC-Uttarakhand,plm.asociates@gmail.com,20130331,20130331
U85110UR1997PTC022359,KASHIPUR HOSPITAL DIAGNOSTIC ANDRESEARCH CENTRE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-07-97,Uttarakhand,5000000,643000,85110,Health and social work,"C/O PRAKASH HOSPITAL & RESEARCH FOUNDATION MORADABAD ROAD KASHIPUR , Unclassified UR 244713",RoC-Uttarakhand,hospitalkashipur@gmail.com,20200331,20200331
U85110UR1998PTC023515,DEHRADUN SCANS PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,29-05-98,Uttarakhand,3000000,3000000,85110,Health and social work,"11A RAJPUR ROADDEHRADUN DEHRADUN UTTARANCHAL , Dehradun Unclassified UR 248001",RoC-Uttarakhand,NA,NA,NA
U85110UR1999PTC001890,COMBINED MEDICAL INSTITUTE PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,07-05-99,Uttarakhand,10000000,10000000,85110,Health and social work,"COMBINED MEDICAL INSTITUTE 54 HARIDWAR ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,cmiddn101@gmail.com,20200331,20200331
U85110UR2002PTC026662,DEHRADUN LASER EYE CENTER PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-05-02,Uttarakhand,500000,500000,85110,Health and social work,"D-93 NEHRU COLONYDEHRADUN DEHRADUN UTTRANCHAL , Unclassified UR 248001",RoC-Uttarakhand,colawddn@nangia.com,20080331,20080331
U85110UR2003PTC027687,BADRI-KEDAR AYURVEDIC KENDRA PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,10-07-03,Uttarakhand,500000,100000,85110,Health and social work,"VILLAGE POST SINORA ALMORA , Almora Unclassified UR 000000",RoC-Uttarakhand,anurag.pratik@gmail.com,NA,NA
U85110UR2005PTC030086,CENTRONIC (INDIA) DIAGNOSTICS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,31-05-05,Uttarakhand,1000000,220000,85110,Health and social work,"D-11, DEV BHOOMI INDUSTRIALESTATE BANTAKHEDI ROORKEE ROORKEE 247667 HARDWAR , Unclassified UR 000000",RoC-Uttarakhand,priman@primanindia.com,20200331,20200331
U85110UR2006PTC031557,SSGR HOSPITAL AND RESEARCH CENTREPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-03-06,Uttarakhand,50000000,46200000,85110,Health and social work,"PLOT NO 1, GAS GODAM TIRAHA KALADHUNGI ROAD KUSUMKHERA HALDWANI , Unclassified UR 263139",RoC-Uttarakhand,ssgrhospital@gmail.com,20200331,20200331
U85110UR2006PTC032016,UTTARAKHAND HEALTHCARE PROMOTERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,16-06-06,Uttarakhand,5100000,5000000,85110,Health and social work,"1, NEW ROAD, OPP. DOON HOSPITAL, DEHRADUN-248001 , Unclassified UR 000000",RoC-Uttarakhand,chetn006@gmail.com,20140331,20140331
U85110UR2007PTC032380,PERFECT LOOK SKIN AND DIAGNOSTIC CENTREPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-03-07,Uttarakhand,7000000,6139600,85110,Health and social work,"20 New Road Dalanwala Dehradun , Unclassified UR 248001",RoC-Uttarakhand,mahima.gupta@varuna.net,20200331,20200331
U85110UR2007PTC032528,AYUSHMAN LIFE CARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-12-07,Uttarakhand,500000,425000,85110,Health and social work,"HOUSE NO. 296 BHAUNA ISLAM NAGAR DEHAT BAZPUR , Unclassified UR 262401",RoC-Uttarakhand,dranilkumarbnsal@gmail.com,20200331,20200331
U85110UR2008PTC032639,UNITECH DIAGNOSTICS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,23-06-08,Uttarakhand,2500000,0,85110,Health and social work,"133, NEHRU COLONY DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,hsratra@gmail.com,NA,NA
U85110UR2008PTC032727,MANASVI RUDRAPUR HOSPITALITY PRIVATELIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,01-12-08,Uttarakhand,100000,100000,85110,Health and social work,"C/o- Jagmohan Dhillon, Farm Naya Goan, Bazpur Udham Singh Nagar, Uttarakhand Rudrapur , Unclassified UR 262401",RoC-Uttarakhand,estatements@hammurabisolomon.com,20190331,20190331
U85110UR2010PTC033078,SEEMA MEDICARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-02-10,Uttarakhand,1000000,950200,85110,Health and social work,"103 RAILWAY ROAD RISHIKESH , Unclassified UR 249201",RoC-Uttarakhand,dang.arun@gmail.com,20200331,20200331
U85110UR2010PTC033221,HARIDWAR HOSPITALS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-07-10,Uttarakhand,100000,100000,85110,Health and social work,"VASANT VIHAR RAILWAY ROAD, JWALAPUR HARIDWAR , Haridwar Unclassified UR 249407",RoC-Uttarakhand,sharma.sarin@gmail.com,NA,NA
U85110UR2012PTC000431,PRIME MEDICAL ALLIANCE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,10-10-12,Uttarakhand,1000000,1000000,85110,Health and social work,"38, PHASE-II VASANT VIHAR DEHRADUN , Unclassified UR 248001",RoC-Uttarakhand,kanika@ambergroupindia.com,20160331,20160331
U85110UR2014PTC000984,JINEKA HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-01-14,Uttarakhand,5000000,5000000,85110,Health and social work,"PLOT NO. 122, 123, INDU ENCLAVE, KHANKHAL, HARIDWAR HARIDWAR , Haridwar Unclassified UR 249408",RoC-Uttarakhand,geneka_hc@rediffmail.com,20200331,20200331
U85110UR2019PTC009949,PRIJACARE WELLNESS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-06-19,Uttarakhand,1000000,100000,85110,Health and social work,"C/O DR. PANKAJ SAGAR, CARE MATERNITY CENTER, NEAR BHANDARI SHOES, KARGI ROAD, BANJARAWALA, DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,ankitdaman.ca@gmail.com,20200331,20200331
U85110UR2020PTC011026,THEODORE PHARMA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-06-20,Uttarakhand,1500000,100000,85110,Health and social work,"PLOT NO 65/140,PATEL NAGAR SAHARANPUR ROAD DEHRADUN , Udham Singh Nagar Unclassified UR 248001",RoC-Uttarakhand,csnibedita@gmail.com,NA,NA
U85110UR2020PTC011504,HEAL HARBOUR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-09-20,Uttarakhand,100000,100000,85110,Health and social work,"182, PATEL ROAD KOTDWARA , Pauri Garhwal Unclassified UR 246149",RoC-Uttarakhand,GAURAVTHAPLIYAL90@GMAIL.COM,NA,NA
