CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U74999TR2015PTC008437,BOROK ECOMMERCE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-01-15,Tripura,100000,100000,74999,Other business activities,"245, Hatkata Bari, East Belchara, Khowai , West Tripura Unclassified TR 799201",RoC-Shillong,borokecommercepltd@rediffmail.com,31-03-19,31-03-19
U74999TR2015PTC008438,THINKNEW HOMESHOPPERS INDIA PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,20-01-15,Tripura,100000,100000,74999,Other business activities,"SR Mansion, Ramnagar Road No.2 PO- Ramnagar PS- West Agartala Agartala , West Tripura Unclassified TR 799002",RoC-Shillong,kuldip.das@onlinehamsafar.com,NA,NA
U74999TR2016NPL013497,KWTAL KOTHOMA RURAL LIVELIHOODFOUNDATION,Active,Private,Company Limited by Guarantee,Non-govt company,01-11-16,Tripura,0,0,74999,Other business activities,"21, Mantri Bari Road (21, Hemanta Basu Sarani) Opposite Big Bazaar, Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,ratansahakkrl@gmail.com,31-03-17,31-03-17
U74999TR2016OPC013478,MEDCOVASS PHARMA PRIVATE LIMITED (OPC),Strike Off,Private(One Person Company),Company limited by Shares,Non-govt company,10-05-16,Tripura,100000,100000,74999,Other business activities,"Jogendranagar Agartala , West Tripura Unclassified TR 799004",RoC-Shillong,omsaiommanikchakra@gmail.com,NA,NA
U74999TR2016PLC013490,MITANSH INDUSTRIES LIMITED,Active,Public,Company limited by Shares,Non-govt company,28-07-16,Tripura,500000,500000,74999,Other business activities,"DEOCHERRA RAMNAGAR BAZAR, PANISAGAR NORTH TRIPURA , North Tripura Unclassified TR 799260",RoC-Shillong,shreeom.mcn@gmail.com,31-03-19,31-03-19
U74999TR2016PLC013493,MITANSH HINDUSTAN LIMITED,Active,Public,Company limited by Shares,Non-govt company,26-08-16,Tripura,500000,500000,74999,Other business activities,"DEOCHERRA RAMNAGAR BAZAR, PANISAGAR NORTH TRIPURA , North Tripura Unclassified TR 799260",RoC-Shillong,shreeom.mcn@gmail.com,31-03-19,31-03-19
U74999TR2016PTC013476,PNR AUTOMOBILES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-05-16,Tripura,1000000,500000,74999,Other business activities,"A.A Road, Beside ICICI Bank, Teliamura, KHOWAI , West Tripura Unclassified TR 799205",RoC-Shillong,saikat@capsinus.com,31-03-20,31-03-20
U74999TR2016PTC013485,KINGSIDEA ONLINE SOLUTION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,24-06-16,Tripura,100000,100000,74999,Other business activities,"DURGAPUR,WAED 13, KAILASHAHAR,TRIPURA, TRIPURA , North Tripura Unclassified TR 799279",RoC-Shillong,PDEBISME@GMAIL.COM,31-03-17,31-03-17
U74999TR2016PTC013486,TRIPURAINFO WEB SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-07-16,Tripura,490000,100000,74999,Other business activities,"LICHUBAGAN, VIP ROAD AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,debnath6@gmail.com,31-03-20,31-03-20
U74999TR2016PTC013487,TRIPUESWARI CONSULTANCY SERVICES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,05-07-16,Tripura,100000,100000,74999,Other business activities,"846,Lake Chowmuni, Krishna Nagar, Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,krishnasujit@gmail.com,NA,NA
U74999TR2016PTC013491,TROUVER SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-08-16,Tripura,100000,100000,74999,Other business activities,"Vill- Ramkrishna Palli, PS- Amtali, P.O. Amtali, Sub Div - Bishalgarh, West Tripura , West Tripura Unclassified TR 799130",RoC-Shillong,bishu1920@gmail.com,31-03-19,31-03-19
U74999TR2016PTC013495,LEVATUR COMMUNICATIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,31-08-16,Tripura,100000,100000,74999,Other business activities,"#220257, HOSPITAL ROAD ADJACENT TO L.I.C. OFFICE BRANCH I Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,abhijit@levatur.com,31-03-19,31-03-19
U74999TR2016PTC013500,ELECTROMECH CORNER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-11-16,Tripura,100000,100000,74999,Other business activities,"C/o Satya Das - South Ram Nagar Agartala , West Tripura Unclassified TR 799002",RoC-Shillong,dasrajuagt@gmail.com,31-03-17,31-03-17
U74999TR2016PTC013502,TRIPURA INTELLIZENCE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-12-16,Tripura,100000,100000,74999,Other business activities,"BHATI ABHAYNAGAR, AGARTALA-1, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,THIRDEYE.ENFORCEMENT@HOTMAIL.COM,NA,NA
U74999TR2016SGC013499,AGARTALA SMART CITY LIMITED,Active,Public,Company limited by Shares,State Govt company,18-11-16,Tripura,10000000,1000000,74999,Other business activities,"1st Floor, U.D Bhawan, Shakuntala Road, beside Rabindra Shatabarsiki Bhawan, Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,agartalasmartcityltd@gmail.com,31-03-20,31-03-19
U74999TR2017OPC013508,DIGISKILL ENGINEERING AND MANAGEMENT(OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,27-02-17,Tripura,100000,100000,74999,Other business activities,"EAST JOGENDRANAGAR, DATTA PARA, AMC WARD NO-35, PO-JOGENDRANAGAR, AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,digiskill.tripura@gmail.com,31-03-20,31-03-20
U74999TR2017OPC013517,TECHNOMATE EDUBOTICS (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,22-05-17,Tripura,490000,60000,74999,Other business activities,"44 NATIONAL ASSAM AGARTALA ROAD,JIRANIA PO-BIRENDRANAGAR,OPPOSITE SATSANG KENDRA AGARTALA , West Tripura Unclassified TR 799045",RoC-Shillong,technomategst@gmail.com,31-03-20,31-03-20
U74999TR2017OPC013527,CHUSBI GIFTS (OPC) PRIVATE LIMITED,Strike Off,Private(One Person Company),Company limited by Shares,Non-govt company,17-07-17,Tripura,100000,100000,74999,Other business activities,"Vivekananda Sarani P.O Kadamtala P.S.: Kadamtala , North Tripura Unclassified TR 799261",RoC-Shillong,pallabpurkayastha1@gmail.com,NA,NA
U74999TR2017OPC013531,ICDS GLOBAL SOLUTION (OPC) PRIVATELIMITED,Under Process of Striking off,Private(One Person Company),Company limited by Shares,Non-govt company,16-08-17,Tripura,100000,100000,74999,Other business activities,"Po+Ps Teliamura Shantinagar, Tripura West Teliamura , West Tripura Unclassified TR 799205",RoC-Shillong,craftzeni@gmail.com,NA,NA
U74999TR2017OPC013534,RIVSO DIGITAL (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,13-09-17,Tripura,100000,100000,74999,Other business activities,"121, Gopal Road, Ranir Bazar,Near Patha Bhagwan School Majlishpur, , West Tripura Unclassified TR 799035",RoC-Shillong,samrat@usa.com,31-03-20,31-03-20
U74999TR2017PTC013503,ALL-IS-WELL SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-01-17,Tripura,1000000,100000,74999,Other business activities,"Village Golaghati, Bishalgarh Sepahijala Agartala , West Tripura Unclassified TR 799102",RoC-Shillong,alliswellsolutions@rediffmail.com,31-03-20,31-03-20
U74999TR2017PTC013505,DEBD ADVENTURE AND TOUR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-02-17,Tripura,100000,100000,74999,Other business activities,"SATMURA, SARASHIMA, BELONIA , South Tripura Unclassified TR 799155",RoC-Shillong,sanaidebd@gmail.com,31-03-20,31-03-20
U74999TR2017PTC013509,DEBBARMA AND SINGHA COMMERCIALS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,01-03-17,Tripura,100000,100000,74999,Other business activities,"SANKAR SENAPATI PARA AGARTALA- KHOWAI ROAD LEMBUCHERRA , West Tripura Unclassified TR 799210",RoC-Shillong,SUMITRADBARMA@GMAIL.COM,NA,NA
U74999TR2017PTC013511,AURADIX PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-03-17,Tripura,100000,100000,74999,Other business activities,"AA ROAD, ASHRAM CHOWMOHANI DHALESWAR AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,auradixpvtltd@gmail.com,31-03-20,31-03-20
U74999TR2017PTC013515,KHUMPUI SERENE INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-05-17,Tripura,1000000,200000,74999,Other business activities,"GROUND FLOOR, BARJALA PO- BARJALA, PS- WEST AGARTALA AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,khumpuiwater@gmail.com,NA,NA
U74999TR2017PTC013516,NORTHEAST SECURITY AND DETECTIVE AGENCYPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-05-17,Tripura,500000,300000,74999,Other business activities,"H. No.: 2110458, Ward No.-19, Shibnagar, P.O.- Agartala College, Agartala , West Tripura Unclassified TR 799004",RoC-Shillong,amalsarkar63@gmail.com,31-03-20,31-03-20
U74999TR2017PTC013520,PINKI MARKETING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,31-05-17,Tripura,1000000,100000,74999,Other business activities,"JOYNAGAR RONALDSAV ROAD Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,dsaha0000@gmail.com,31-03-20,31-03-20
U74999TR2017PTC013521,SAPTARSHI ENDEAVOURS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-06-17,Tripura,1000000,100000,74999,Other business activities,"H/O N. DEBNATH, CHANDRAPUR NORTH BANDH P.O. RESHAMBAGAN, P.S. EAST AGARTALA WEST TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,rpc_mcom@rediffmail.com,31-03-19,31-03-19
U74999TR2017PTC013523,FERIWALA ONLINE SERVICE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-06-17,Tripura,100000,100000,74999,Other business activities,"HOUSE NO-94, MASTERPARA, RUDHIJALA MELAGHAR , West Tripura Unclassified TR 799115",RoC-Shillong,support@shoptripura.com,NA,NA
U74999TR2017PTC013538,SUKANTA INDUSTRY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-11-17,Tripura,1000000,100000,74999,Other business activities,"H/O SUKANTA NATH BHOWMIK, PLOT NO. 635 VILL&P.O.-KHAS CHOWMUHANI, P.S.-MELAGHAR KHAS CHOWMUHANI , West Tripura Unclassified TR 799115",RoC-Shillong,sreeagarbatti1@gmail.com,31-03-20,31-03-20
U74999TR2017PTC013539,ANIRBAN CONSULTING & ADVISORY PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,14-12-17,Tripura,1000000,100000,74999,Other business activities,"070902, KUNJABAN, BEHIND SBI ATM NEAR BANGLADESH VISA OFFICE AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,ANIRBANKAR@YAHOO.COM,NA,NA
U74999TR2018OPC013540,ETHICA HANDLOOM AND HANDICRAFTS (OPC)PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,04-01-18,Tripura,100000,100000,74999,Other business activities,"C/o Joydeb Debnath,L.N.Bari Road Opposite Kids Zone Play School,Main St Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,saloni621@gmail.com,31-03-19,31-03-19
U74999TR2018OPC013548,AGARTALA STAFFING & CONSULTANCY SERVICES(OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,05-03-18,Tripura,990000,990000,74999,Other business activities,"C/O : RAMABRATA SEN MADHYAPARA CHALMAN SANGHA AGARATLA , West Tripura Unclassified TR 799001",RoC-Shillong,chaitalisahu1984@gmail.com,31-03-20,31-03-20
U74999TR2018OPC013566,TAXMATRIX ACCOUNTING (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,08-05-18,Tripura,100000,10000,74999,Other business activities,"C/O RANENDRA BHATTACHARYA KRISHNANAGAR NUTANPALLY AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,vedantatax@gmail.com,31-03-20,31-03-20
U74999TR2018OPC013595,DEBEKTA VISIONARY (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,20-09-18,Tripura,1000000,100000,74999,Other business activities,"NO 10 B JOYNAGAR,ROAD,NO 6 SADAR,WEST,TRIPURA NEAR DASHAMIGHAT CLUB AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,ekatadeb@gmail.com,31-03-20,31-03-20
U74999TR2018OPC013605,ABHA GLORY PUBLISHING HOUSE (OPC)PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,18-10-18,Tripura,100000,100000,74999,Other business activities,"C/o Manoj Kumar Majumder, Madhya Badhar- ghat P.O. Siddhi Ashram, P.S.A.D. Nagar WEST TRIPURA , West Tripura Unclassified TR 799003",RoC-Shillong,davidbarun1@gmail.com,31-03-19,31-03-19
U74999TR2018OPC013624,MEGHA ACADEVO (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,28-12-18,Tripura,100000,100000,74999,Other business activities,"C/o PANCHATAPA DEB W/o SAMIR RANJAN DEB RAMNAGAR ROAD NO- 03 WEST TRIPURA , West Tripura Unclassified TR 799002",RoC-Shillong,panchatapa.deb2009@gmail.com,31-03-20,31-03-20
U74999TR2018PTC013546,SINEW ACADEMY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-03-18,Tripura,100000,100000,74999,Other business activities,"S/o ASHITAVA KAR, KHATIAN No 5849, TEHSI DHARMANAGAR, OFFICE TILLA DHARMANAGAR DHARMANAGAR , North Tripura Unclassified TR 799250",RoC-Shillong,ALLEEK77@GMAIL.COM,NA,NA
U74999TR2018PTC013547,ABHIPATI SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-03-18,Tripura,100000,10000,74999,Other business activities,"RABINDRA KANAN PARK KUNJABAN COLONY ROAD NEAR SBI ATM AGARTALA AGARTALA , West Tripura Unclassified TR 799005",RoC-Shillong,NURSSECTION@GMAIL.COM,NA,NA
U74999TR2018PTC013550,VOLSKA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-03-18,Tripura,100000,50000,74999,Other business activities,"C/o Alindam Das, H No 039352, Bhati Abhoynagar, Barjala, TRTC Para AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,Pallabchakraborty9999@gmail.com,31-03-20,31-03-20
U74999TR2018PTC013551,NITPRA SERVICES INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-03-18,Tripura,100000,100000,74999,Other business activities,"C/o Keshab Sutradhar, A K Road Joynagar, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,prasantasdhar@gmail.com,NA,NA
U74999TR2018PTC013552,ARODREAM TECHNOLOGY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-03-18,Tripura,100000,100000,74999,Other business activities,"Dulal Biswas S/o Lt. Jogesh Biswas H NO. 83, HAPANIA, BADHARGHAT P.O - ONGC AGARTALA , West Tripura Unclassified TR 799014",RoC-Shillong,arodreamlimited@gmail.com,NA,NA
U74999TR2018PTC013553,CLOUDNET DIGITAL INFONET PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-03-18,Tripura,100000,100000,74999,Other business activities,"AD NAGAR, ROAD NO-5, NEAR AD SCHOOL, AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,CLOUDNETDIGITALINFONET@GMAIL.COM,NA,NA
U74999TR2018PTC013557,TITAS HEALTHCARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-04-18,Tripura,5000000,200000,74999,Other business activities,"130422 MELAR MATH, MELAR MATH KALI BARI LANE,SADAR AGARTALA AGARTALA , North Tripura Unclassified TR 799001",RoC-Shillong,dulal.saha53@gmail.com,NA,NA
U74999TR2018PTC013561,ENCELADUS TRADING SOLUTIONS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,13-04-18,Tripura,100000,100000,74999,Other business activities,"H NO 223 HUPLONG CHARA TE ESTATE VLG DEVANPASHA DHARMANAGAR TRIPURA NORTH , North Tripura Unclassified TR 799254",RoC-Shillong,sumitdeb50@gmailo.com,31-03-20,31-03-20
U74999TR2018PTC013563,EXELICA TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-04-18,Tripura,1000000,100000,74999,Other business activities,"H NO. 255569 NIRMAL KANTI BHATTACHARJEE S/O. LT. N.M BHATTACHARJEE DHALESWAR RO AGARTALA , West Tripura Unclassified TR 799007",RoC-Shillong,partha_kol@yahoo.com,31-03-20,31-03-20
U74999TR2018PTC013565,SENIK BROTHERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-05-18,Tripura,1000000,100000,74999,Other business activities,"C/O DILIP KUMAR DEB CHANDINIMURA, WEST MUNICIPAL AREA AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,rbstltd@gmail.com,NA,NA
U74999TR2018PTC013571,GRIGNERD LABS INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-06-18,Tripura,1000000,30010,74999,Other business activities,"HOLDING NO 3407/N-ZONE,WARD NO 5,HOUSE NO 50601(NZ INDRANAGAR, CHOWDHURY TILA, AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,CHOWDHURYMICKEL@GMAIL.COM,NA,NA
U74999TR2018PTC013573,AGHP NETWORKING (INDIA) PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-06-18,Tripura,1000000,100000,74999,Other business activities,"45, H.G Basak Road, Singh Para Lane, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,gopal439268@gmail.com,31-03-20,31-03-20
U74999TR2018PTC013575,ILOGITRON TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-06-18,Tripura,300000,100000,74999,Other business activities,"HOUSE NO A25 D216, SHAKAIBARI ROAD DHARMANAGAR (DMR), NORTH TRIPURA , North Tripura Unclassified TR 799250",RoC-Shillong,ABHISHEKDHARKLS@GMAIL.COM,31-03-20,31-03-20
U74999TR2018PTC013578,TSOR VENTURES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-07-18,Tripura,100000,5000,74999,Other business activities,"AIRPORT ROAD, GURKHABASTI, NEAR BHOLAGIRI ASHRAM AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,t_sor@outlook.com,31-03-19,31-03-19
U74999TR2018PTC013580,IBMM ENGINEERING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-07-18,Tripura,1000000,100000,74999,Other business activities,"JORA PUKUR PAR, BANAMAL, C/O KISHORE SAHA AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,ibmmengineering@gmail.com,NA,NA
U74999TR2018PTC013583,IISHAM SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-08-18,Tripura,1000000,250000,74999,Other business activities,"KH NO-1690,CHANMURI,PO-TEBARIA, GP-LAXMILUNGA,PS-AIRPORT AGARTALA , West Tripura Unclassified TR 799015",RoC-Shillong,sujitkumarsaha403@gmail.com,31-03-20,31-03-20
U74999TR2018PTC013590,GRBSGROWTH INDIA DIGITAL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-09-18,Tripura,100000,100000,74999,Other business activities,"HOUSE NO 16 DHALESWAR ROAD NO 16 PS EAST AGARTALA TRIPURA , West Tripura Unclassified TR 799007",RoC-Shillong,bhaskarghsh151@gmail.com,NA,NA
U74999TR2018PTC013597,SSEBUSI INDIA MARKETING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-09-18,Tripura,500000,125000,74999,Other business activities,"C/o - Mr. Pranes Dasgupta, Indra Nagar, Matri Bhawan AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,dipankardas1980.modle@gmail.com,NA,NA
U74999TR2018PTC013607,SRITIRU ENGINEERING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-11-18,Tripura,100000,100000,74999,Other business activities,"50/2, CENTRAL ROAD, NEAR RADHA INTERNATIONAL HOTEL, KAMAN, CHOUMUHANY, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,legalraastaclients@gmail.com,NA,NA
U74999TR2018PTC013612,YORMUNG COMMERCE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-11-18,Tripura,500000,100000,74999,Other business activities,"10, Office Lane, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,sibaprasadghosh@gmail.com,31-03-20,31-03-20
U74999TR2018PTC013613,WINDBERRY MARKETING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-11-18,Tripura,10000,10000,74999,Other business activities,"C/O SRI UTTAM BARMAN S/O HARISH CHANDRA BARMAN MATABRI MTB/2614 RK PUR UDAIPUR , South Tripura Unclassified TR 799013",RoC-Shillong,barmanjhantu13@gmail.com,NA,NA
U74999TR2018PTC013618,SKIBEE EMPOWERMENT OF CAREER PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,11-12-18,Tripura,100000,100000,74999,Other business activities,"C/O Karunamoy Nath,Padmapur, Harichand Road DHARMANAGAR , North Tripura Unclassified TR 799250",RoC-Shillong,skibee161@gmail.com,31-03-19,31-03-19
U74999TR2018PTC013619,AJESTHA ENTRADE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-12-18,Tripura,1000000,150000,74999,Other business activities,"H/O SUKLA GHOSH, GANARAJ CHOWMUHANI THANA ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,majumdersk001@gmail.com,31-03-20,31-03-20
U74999TR2018PTC013623,BNR PRODUCTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-12-18,Tripura,1000000,100000,74999,Other business activities,"243357, AMC WARD 24, 5 NO. LANE, DHALESWAR, NEAR KALYANI I O C L, AGARTALA , West Tripura Unclassified TR 799007",RoC-Shillong,russellsinha@gmail.com,31-03-19,31-03-19
U74999TR2019OPC013677,LBS TRAINING AND CONSULTING SERVICES(OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,01-07-19,Tripura,10000,10000,74999,Other business activities,"SURENDRAPALLY, NEW GREEN ARROW CLUB HOUSE NO.- 410635 PRATAPGARH AGARTALA , West Tripura Unclassified TR 799004",RoC-Shillong,lbsinfoom@gmail.com,31-03-20,31-03-20
U74999TR2019OPC013709,SYNDAI (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,17-09-19,Tripura,1000000,5000,74999,Other business activities,"66, WEST JAIL ROAD BANAMALIPUR AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,incorppvt@gmail.com,31-03-20,31-03-20
U74999TR2019PTC013635,SOJJA HOUSE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-01-19,Tripura,100000,50000,74999,Other business activities,"D -32 , D075, SOUTH NAYAPARA DHARMANAGAR NORTH TIRPURA , North Tripura Unclassified TR 799250",RoC-Shillong,pinak49@gmail.com,NA,NA
U74999TR2019PTC013637,SS BAMBOOWALA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-02-19,Tripura,100000,100000,74999,Other business activities,"C/O- SRI PIJUSH KANTI CHAKRABORTY, HOUSE NO.135,RAMNAGAR ROAD NO-4,AGARTALA AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,swattika@gmail.com,31-03-20,31-03-20
U74999TR2019PTC013641,MAA TRIPURESHWARI MANUFACTURING &CONSTRUCTION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-02-19,Tripura,100000,100000,74999,Other business activities,"C/O CHITTYA RANJAN PAUL PWD COMPLEX,AMBASSA DHALAI , Dhalai Unclassified TR 799289",RoC-Shillong,client@legalraasta.com,NA,NA
U74999TR2019PTC013647,PROTONIST SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-02-19,Tripura,1000000,100000,74999,Other business activities,"HOUSE NO 165 , W-7 , SWARUPANANDA SARANI BOULAPASA, UNOKOTI , North Tripura Unclassified TR 799277",RoC-Shillong,intistindia@gmail.com,31-03-20,31-03-20
U74999TR2019PTC013656,MYBLUEPANDA E-SHOPPING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-03-19,Tripura,1000000,100000,74999,Other business activities,"OPPOSITE TO FIRE SERVICE STATION, SHYMALIBAZAR KUNJABAN, AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,MYBLUEPANDASTORE@GMAIL.COM,31-03-20,31-03-20
U74999TR2019PTC013661,PALASH CONTRACTOR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-05-19,Tripura,100000,100000,74999,Other business activities,"H. No.- 70, Ward no.- 29, A.D. Nagar, Bardowali AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,banimajumder1@gmail.com,31-03-20,31-03-20
U74999TR2019PTC013663,JOYSWORTH RETAIL BAZAAR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-05-19,Tripura,1000000,50000,74999,Other business activities,"C/o Parimal Bhowmik Dhaleswar Road No. 01(One) Agartala , West Tripura Unclassified TR 799007",RoC-Shillong,debaprasad0111@gmail.com,31-03-20,31-03-20
U74999TR2019PTC013706,SCULPIN PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-09-19,Tripura,400000,100000,74999,Other business activities,"C/O JATINDRA KUMAR DAS, H NO. W/57 RLY STATION ROAD, RAJBARI,NORTH TRIPURA DHARAMNAGAR, TRIPURA , North Tripura Unclassified TR 799250",RoC-Shillong,daskumarbitlob88@gmail.com,31-03-20,31-03-20
U74999TR2019PTC013724,NE NET PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-11-19,Tripura,6000000,3000000,74999,Other business activities,"C/o Satyabrata Chakraborty, Ramnagar Road No-1 P.O.-Ramnagar AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,md.newstodayagartala@gmail.com,NA,NA
U74999TR2019PTC013729,RKT UDYOG PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-11-19,Tripura,1000000,610000,74999,Other business activities,"Assam Para P.O. Ranir Bazar RANIR BAZAR , West Tripura Unclassified TR 799035",RoC-Shillong,info@rktudyog.com,31-03-20,31-03-20
U74999TR2020OPC013807,EAZIAR (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,06-08-20,Tripura,100000,50000,74999,Other business activities,"Khatian No. 2485 West Chanmari R.S. Plot No. 1078/5206 Kunjban , West Tripura Unclassified TR 799006",RoC-Shillong,EAZIARONLINE@GMAIL.COM,NA,NA
