CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U55101ML2010PTC008403,SUNNY BROOKE HOTELS & RESORTS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,24-03-10,Meghalaya,1000000,200000,55101,Hotels and restaurants,"16 NONGSHILIANG (WEST) SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,akansanju@gmail.com,NA,NA
U55101ML2010PTC008414,KV HOLIDAY RESORT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-06-10,Meghalaya,500000,100000,55101,Hotels and restaurants,"C/O - HOTEL BLUE MOUNT POLICE BAZAR SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,ranadhirpal@gmail.com,NA,NA
U55101ML2010PTC008443,SOHRA RESORT & SPA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-12-10,Meghalaya,1000000,400000,55101,Hotels and restaurants,"C/O. JOPSIMON R. PHANBUH UMSAHSUN SHILLONG , East Khasi Hills Unclassified ML 793008",RoC-Shillong,info@sanjayhazarikaandco.com,NA,NA
U55101ML2011PTC008454,REGALE HOTELS & RESORTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-02-11,Meghalaya,500000,100000,55101,Hotels and restaurants,"ROOM NO. 17, 1ST FLOOR, SHOPPING ARCADE MEGHALAYA TRANSPORT CORPORATION(MTC) BUILDING SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,d_dasassociates@yahoo.co.in,NA,NA
U55101ML2012PTC008507,POLOFOODS QSR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-07-12,Meghalaya,26500000,25320000,55101,Hotels and restaurants,"HOTEL POLO TOWERS ARCADE 70, POLOGROUND SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,finance@hotelpolotowers.com,31-03-20,31-03-20
U55101ML2012PTC008521,NORDOSTEN HOTELS AND RESORTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-09-12,Meghalaya,200000,100000,55101,Hotels and restaurants,"RAID MARWET, RI BHOI DISTRICT, KHANAPARA , Ri-Bhoi Unclassified ML 793101",RoC-Shillong,csasthadaluja@gmail.com,31-03-13,31-03-13
U55101ML2012PTC008524,JENDRINA HOSPITALITY PRIVATE LIMITED,Converted to LLP,Private,Company limited by Shares,Non-govt company,08-10-12,Meghalaya,15000000,1050000,55101,Hotels and restaurants,"PYNTHORBAH, PYNTHORUMKRAH BLOCK - IV SHILLONG , East Khasi Hills Unclassified ML 793001",Unclassified,janambhumi1@gmail.com,31-03-18,31-03-18
U55101ML2014PTC008559,EFFICIENT HOTELS INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-02-14,Meghalaya,107000000,42012900,55101,Hotels and restaurants,"HOTEL POLO TOWERS ARCADE 70, POLOGROUND SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,finance@hotelpolotowers.com,31-03-20,31-03-20
U55101ML2014PTC008571,BURGUNDY HOTELS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-07-14,Meghalaya,102500000,32135000,55101,Hotels and restaurants,"HOTEL POLO TOWERS ARCADE 70, POLOGROUND Shillong , East Khasi Hills Unclassified ML 793001",RoC-Shillong,finance@hotelpolotowers.com,31-03-20,31-03-20
U55101ML2016PTC008599,JIVA HOSPITALITY (INDIA) PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-03-16,Meghalaya,30000000,12624900,55101,Hotels and restaurants,"Baba Tourist Lodge, G.S. Road, Police Bazar, Shillong , Unclassified ML 793001",RoC-Shillong,jivahospitality01032016@gmail.com,31-03-20,31-03-20
U55101ML2019PTC013697,GREEN PINNACLE CLUBS & RESORTS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,31-08-19,Meghalaya,1500000,100000,55101,Hotels and restaurants,"MARBANIANG BUILDING LAITUMKHRAH, LUMMAWRIE, SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,skhem_2788@yahoo.com,31-03-20,31-03-20
U55101ML2019PTC013714,MAXIM INFRASTRUCTURE AND REAL ESTATE(SHILLONG) PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-12-19,Meghalaya,30000000,200000,55101,Hotels and restaurants,"C/o GAGAN KUMAR DEORAH, WAHTHAPBROO, G.S. ROAD SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,ashish@abhijitauto.com,31-03-20,31-03-20
U55200ML2019PTC013717,UMTREW MOTEL AND RESTAURANT PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,25-12-19,Meghalaya,5000000,100000,55200,Hotels and restaurants,"C/O AMELIA NONGSIEJ, LUMSOKYNPHOR, GOLF LINK, SHILLONG SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,aibansharai@gmail.com,NA,NA
U55209ML2005PTC007735,IAHUNLANG PROJECTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-05-05,Meghalaya,7500000,250000,55209,Hotels and restaurants,"HOTEL ALPINE CONTINENTALTHANA ROAD SHILLONG , Unclassified ML 793001",RoC-Shillong,alpinefa2018@gmail.com,31-03-20,31-03-20
U55209ML2019PTC013703,WAHSHILINE BROTHERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-10-19,Meghalaya,1500000,100000,55209,Hotels and restaurants,"C/O MAHENDRA JAIN HOUSE NO 20 LAMA VILLA SHILLONG , East Khasi Hills Unclassified ML 793002",RoC-Shillong,ca.mahendrajain@gmail.com,31-03-20,31-03-20
U55209ML2019PTC013712,NONGMALIEH INFRA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-11-19,Meghalaya,1000000,100000,55209,Hotels and restaurants,"Nongpoh Shopping Complex,1st Floor,Nongpoh Proper Above ICICI Bank, Near Shillong Stand Nongpoh , Ri-Bhoi Unclassified ML 793102",RoC-Shillong,nongmaliehford@gmail.com,NA,NA
U60200ML2012PTC008512,AASTITVA ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-08-12,Meghalaya,10000000,7050000,60200,"Transport, storage and communications","NEAR POST OFFICE, VILL- NANGAL BIBRA, NANGAL BIBRA , South Garo Hills Unclassified ML 794107",RoC-Shillong,dineshsharma5155@yahoo.com,31-03-20,31-03-20
U60200ML2020PTC013744,O8 BLUE SKY LOGISTICS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-10-20,Meghalaya,500000,60000,60200,"Transport, storage and communications","H/No.47,Opp Income Tax QTR,Oxford Hills Ashoke Colony, East Khasi Hills ML, Shilong , East Khasi Hills Unclassified ML 793004",RoC-Shillong,sandip.basu@O-8.co.in,NA,NA
U60221ML2017PTC013650,THREE GOLDEN FRUITS E- LOGISTICS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,17-11-17,Meghalaya,1000000,200000,60221,"Transport, storage and communications","HOUSE NO. 95, MOOKYRDUP VILL/TOWN: JOWAI WEST JAINTIA HILLS , Jaintia Hills Unclassified ML 793150",RoC-Shillong,wanchanbiam12@gmail.com,31-03-20,31-03-20
U60231ML2000PTC008582,BCMS TRADERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-07-00,Meghalaya,10000000,483000,60231,"Transport, storage and communications","C/O CELLIE MARAK (DIRECTOR), 23 UPPER CHANDMARI TURA , West Garo Hills Unclassified ML 794002",RoC-Shillong,bcmsjpz@gmail.com,31-03-20,31-03-20
U60231ML2001PTC006641,TANVIE ROAD CARRIERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,27-09-01,Meghalaya,100000,100000,60231,"Transport, storage and communications","LOWER BARAPATHARNEAR SIV MANDIR P O BARABAZAR SHILLONG MEGHALAYA , East Khasi Hills Unclassified ML 793001",RoC-Shillong,NA,NA,NA
U62100ML2005PTC007853,SKY KING AVIATION PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,22-08-05,Meghalaya,300000000,300000000,62100,"Transport, storage and communications","RIKMAN COMPLEXWEST GARO HILLS TURA7 , West Garo Hills Unclassified ML 000000",RoC-Shillong,skykingairline@gmail.com,31-03-16,31-03-16
U63000ML2020PTC013753,MAW'S TRAVEL PARTNER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-11-20,Meghalaya,1500000,100000,63000,"Transport, storage and communications","C/O E.Mawkhlieng Pynthorumkhrah, Near Dog Squad Quarter Shillong , East Khasi Hills Unclassified ML 793001",RoC-Shillong,barbievara25@gmail.com,NA,NA
U63011ML1940PLC000530,UNITED MOTOR TRANSPORTS CO LTD,Strike Off,Public,Company limited by Shares,Non-govt company,26-02-40,Meghalaya,400000,160000,63011,"Transport, storage and communications","JAIL ROAD SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,NA,NA,NA
U63021ML2002PTC006933,RAPS WAREHOUSE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-11-02,Meghalaya,5000000,2200000,63021,"Transport, storage and communications","jaiaw langsning p.o.;jaiaw shillong , East Khasi Hills Unclassified ML 793002",RoC-Shillong,opbhansali@gmail.com,31-03-11,31-03-10
U63022ML2001PTC006536,N L COLD STORAGE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,01-06-01,Meghalaya,7500000,7300000,63022,"Transport, storage and communications","LUM ROMANUMSNING RI BHOI DIST MEGHALAYA , Unclassified ML 793105",RoC-Shillong,kh_randall8@yahoo.com,NA,NA
U63022ML2001PTC006574,SHAKTISHIVA TRADE & MANUFACTURING COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-07-01,Meghalaya,2500000,100000,63022,"Transport, storage and communications","LUKIER ROADGARIKHANA EAST KHASI HILLS DIST SHILLONG , East Khasi Hills Unclassified ML 793002",RoC-Shillong,NA,NA,NA
U63023ML2003PTC007138,SALASAR BUSINESS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,20-06-03,Meghalaya,1000000,250000,63023,"Transport, storage and communications","BARIDUAG S ROAD MEGHALAYA SHILLONG , Unclassified ML 793003",RoC-Shillong,csbishal@gmail.com,31-03-13,31-03-13
U63030ML2019PTC013694,RICSRAC CARS INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-08-19,Meghalaya,1500000,100000,63030,"Transport, storage and communications","HOUSE NO 460, RAILWAY CIRCUIT HOUSE LABAN SHILLONG , East Khasi Hills Unclassified ML 793004",RoC-Shillong,ericshotun.1988@gmail.com,31-03-20,31-03-20
U63040ML1977SGC001681,MEGHALAYA TOURISM DEVELOPMENT CORPN LTD,Active,Private,Company limited by Shares,State Govt company,25-01-77,Meghalaya,100000000,79646000,63040,"Transport, storage and communications","POLO ROAD SHILLONG , Unclassified ML 793001",RoC-Shillong,md_mtdc@dataone.in,31-03-20,31-03-18
U63040ML2013PTC008539,LIN TRAVELS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-04-13,Meghalaya,100000,100000,63040,"Transport, storage and communications","LUM NONGTHYMMAI 16TH MILE, G.S. ROAD BYRNIHAT , Ri-Bhoi Unclassified ML 793101",RoC-Shillong,lin_travels.pvt@gmail.com,31-03-20,31-03-20
U63040ML2013PTC008553,GOLDEN ARROW TRAVELS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-09-13,Meghalaya,10000000,10000000,63040,"Transport, storage and communications","HOLDING NO. 7, WARD NO. 9 POLICE BAZAR POINT, G.S.ROAD SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,goldenarrowshl@hotmail.com,31-03-20,31-03-20
U63090ML1994PTC004085,PROMUDINI TRANSPORT AND TRADING PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,14-02-94,Meghalaya,5000000,1950000,63090,"Transport, storage and communications","BINODE BHAWAN LOWER MAWPREMSHILLONG EAST KHASI HI EAST KHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U63090ML1999PTC005807,JAINTIA TRADERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-07-99,Meghalaya,2500000,400000,63090,"Transport, storage and communications","KHLIEHRIAT SHILLONG KHLIEHRIAT , Unclassified ML 793200",RoC-Shillong,jaintiatraders@rediffmail.com,31-03-20,31-03-20
U63090ML2005PLC008011,STAR CEMENT MEGHALAYA LIMITED,Active,Public,Company limited by Shares,Non-govt company,22-12-05,Meghalaya,300000000,298178180,63090,"Transport, storage and communications","VILL: LUMSHNONG,P.S. LUMSHNONG, JAINTIA HILLS DIST, KHLIEHRIAT , Unclassified ML 793200",RoC-Shillong,debabratathakurta@starcement.co.in,31-03-20,31-03-20
U64120ML1994PLC004120,BILLENNIUM CEMENTS LIMITED,Active,Public,Company limited by Shares,Non-govt company,21-04-94,Meghalaya,40000000,40000000,64120,"Transport, storage and communications","MENDIPATHAR, EAST GARO HILL, MENDIPATHAR , Unclassified ML 793122",RoC-Shillong,cmjgroup1@gmail.com,31-03-19,31-03-19
U64202ML2000PTC006236,SARODA DIGITECH PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-07-00,Meghalaya,100000,30000,64202,"Transport, storage and communications","BEAT HOUSEOPP JALPAN RESTURANT LAITUMKHRAH SHILLONG MEGHALAYA , East Khasi Hills Unclassified ML 793003",RoC-Shillong,NA,NA,NA
U64202ML2001PTC006712,PENTACLE SYSTEMS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-12-01,Meghalaya,4500000,3126000,64202,"Transport, storage and communications","THANA ROADPOLICE BAZAR SHILLONG MEGHALAYA , Unclassified ML 793001",RoC-Shillong,kcjshantanu@gmail.com,31-03-20,31-03-20
U64202ML2003PTC007002,FEBRON ONLINE SERVICES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-01-03,Meghalaya,1000000,100000,64202,"Transport, storage and communications","5TH MILESUPPER SHILLONG SHILLONG , East Khasi Hills Unclassified ML 793009",RoC-Shillong,d_dasassociates2010@yahoo.co.in,NA,NA
U64202ML2006PTC008231,GRACE CITY TECHNOLOGIES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,21-08-06,Meghalaya,500000,0,64202,"Transport, storage and communications","UPLAND ROAD LAITUMKHRAH SHILLONG , Unclassified ML 793003",RoC-Shillong,archie@gracesystems.in,NA,NA
U64202ML2006PTC008233,CHILLIBREEZE SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-09-06,Meghalaya,2500000,500000,64202,"Transport, storage and communications","Software Technology Park of India Near Lumjingshai, Lawmali SHILLONG , Unclassified ML 793001",RoC-Shillong,Accounts@chillibreeze.com,31-03-20,31-03-20
U64204ML2012PTC008494,MANTHAN JP VENTURES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-03-12,Meghalaya,1000000,100000,64204,"Transport, storage and communications","C/o PEARLS BAWRI MANSION, DHANKHETI SHILLONG , Unclassified ML 793001",RoC-Shillong,gurmeet@manthanbroadband.com,31-03-17,31-03-17
U64204ML2015PTC008580,VPS BROADBAND AND TELECOMMUNICATIONSPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-01-15,Meghalaya,1000000,1000000,64204,"Transport, storage and communications","M/s PEARLS, JM TOWER, BAWRI MANSION, DHANKHETI, OPPOSITE BHAJANLALS, SHILLONG 793001 SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,varun.s.lyngdoh@gmail.com,31-03-20,31-03-20
U65100ML2010PTC008438,SREEVEE INVESTMENTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-10-10,Meghalaya,50000000,14750000,65100,Financial intermediation,"SINGHANIA HOUSE POLO HILLS SHILLONG , Unclassified ML 793001",RoC-Shillong,va.shillong@gmail.com,31-03-20,31-03-20
U65100ML2013PLC008538,VIVEK MUTUAL BENEFIT LIMITED,Active,Public,Company limited by Shares,Non-govt company,03-04-13,Meghalaya,10000000,1000000,65100,Financial intermediation,"C/O AJAY DAS, GS ROAD POLICE BAZAR SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,premkhan58@yahoo.co.in,NA,NA
U65190ML2012PTC008503,KEY2 CAPITAL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-06-12,Meghalaya,200000,200000,65190,Financial intermediation,"CQ ""QUISSILIANT-CHRISTINA LYNGDOH TRON"" LUMMAWBAH,BLOCK 3 PO-KYNTON SHILONG , East Khasi Hills Unclassified ML 793005",RoC-Shillong,pawanitax@gmail.com,NA,NA
U65192ML2014SGC008575,MEGHALAYA INFRASTRUCTURE DEVELOPMENT AND FINANCE CORPORATION LIMITED,Active,Public,Company limited by Shares,State Govt company,25-08-14,Meghalaya,10000000,10000000,65192,Financial intermediation,"C/O MEGHALAYA STATE HOUSING FINANCING CO-OP SOCIETY LTD, NONGRIM HILLS,BEHIND BETHANY HOSPITAL SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,midfc.megh@gmail.com,31-03-20,31-03-19
U65900ML2013PLC008547,RCL MUTUAL BENEFIT LIMITED,Active,Public,Company limited by Shares,Non-govt company,11-06-13,Meghalaya,1000000,1000000,65900,Financial intermediation,"BABLA STORE, P.O.-MAWBAH, BARPATHER, SHILLONG , East Khasi Hills Unclassified ML 793002",RoC-Shillong,ratanchowdhury.ghatal@gmail.com,NA,NA
U65910ML2001PTC006540,LCCS FINANCE AND INVESTMENT PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-06-01,Meghalaya,20000000,709600,65910,Financial intermediation,"NEAR SHIV MANDIRLABAN SHILLONG EAST KHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 793004",RoC-Shillong,NA,NA,NA
U65920ML2012NPL008520,MICRO FINANCE FOR ALLEVIATION OF POVERTY,Active,Private,Company limited by Shares,Non-govt company,10-09-12,Meghalaya,500000,40000,65920,Financial intermediation,"HOMELEIGH, POLICE POINT LAITUMKHRAH SHILLONG , East Khasi Hills Unclassified ML 793003",RoC-Shillong,mifap@neicord.org,NA,NA
U65921ML1977PTC001683,PEOPLE HIRE PURCHASE & TRADING CO PVTLTD,Active,Private,Company limited by Shares,Non-govt company,15-03-77,Meghalaya,500000,144000,65921,Financial intermediation,"KEATING ROAD, SHILLONG, , Unclassified ML 793001",RoC-Shillong,jadishgoenka@yahoo.com,31-03-20,31-03-20
U65921ML1995PTC004400,JIMMY FINANCE AND LEASING CO PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,16-03-95,Meghalaya,2500000,300200,65921,Financial intermediation,"AGYA COTTAGELOWER LACHUMIERE SHILLONG EAST KHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 793001",RoC-Shillong,NA,NA,NA
U65921ML1995PTC004401,Q.B.FINANCE AND INVESTMENTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,16-03-95,Meghalaya,2500000,200000,65921,Financial intermediation,"ARBUTNOT ROADASSAM RIFFLES LAITHUMKHRAH SHILLONG EAST KHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 793011",RoC-Shillong,NA,NA,NA
U65922ML2006PTC004752,ACCOLADE INDIA PVT LTD,Not Available for eFiling,Private,Company limited by Shares,Non-govt company,31-01-06,Meghalaya,0,0,65922,Financial intermediation,"BAREH BUILDINGSHILLONG MEGHALAYA , Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U65928ML1986PTC002630,KRISHNA COMERCIAL BANK LIMITED,Not Available for eFiling,Private,Company limited by Shares,Non-govt company,22-12-86,Meghalaya,10000000,0,65928,Financial intermediation,"BROMING BUIDING (3RD FLOOR)G.S.ROAD SHILLONG-1 MEGHALAYA. , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U65929ML1973PTC001439,NULITE FINANCE AND SAVINGS CO. PVT. LTD.,Strike Off,Private,Company limited by Shares,Non-govt company,29-08-73,Meghalaya,25000,0,65929,Financial intermediation,"SHILLONG, MEGHALAYADIST. : EAST KHASI HILLS , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U65929ML1973PTC001455,GLAMOUR CHIT FUND CO PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,22-11-73,Meghalaya,500000,0,65929,Financial intermediation,", East Khasi Hills Unclassified ML",RoC-Shillong,NA,NA,NA
U65929ML1974PTC001564,MAGNALIA FINANCE & CHIT FUND PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,21-08-74,Meghalaya,50000,12000,65929,Financial intermediation,"BARA BAZAR SHILLONG , East Khasi Hills Unclassified ML 793002",RoC-Shillong,NA,NA,NA
U65929ML1986PTC002582,MEGHFIN FINANCE AND INVESTMENT PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,08-09-86,Meghalaya,1000000,59000,65929,Financial intermediation,"BUDHIST TEMPLE ROADPOLO HILLS SHILLONG MEGHALAYA , East Khasi Hills Unclassified ML 793002",RoC-Shillong,NA,NA,NA
U65929ML1987PLC002663,HILLS LAND INVESTMENT AND FINANCE COMPANY LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,02-03-87,Meghalaya,200000,40000,65929,Financial intermediation,"KEATING ROAD EAST KHASI HILLS SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,NA,NA,NA
U65929ML1987PLC002738,SEVEN SISTERS FINANCE INDIA LTD,Strike Off,Public,Company limited by Shares,Non-govt company,20-07-87,Meghalaya,500000,700,65929,Financial intermediation,"LUMDEMTHRING SHILLONG 21 EASTKHASI HILLS MEGHALAYA , East Khasi Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U65929ML1991PTC003611,PHAWA FINANCE AND INVESTMENT PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,08-10-91,Meghalaya,500000,10000,65929,Financial intermediation,"ASSAM RIFLE BAZARHAPPY VALLEY SHILLONG E K HILLS MEGHALAYA , East Khasi Hills Unclassified ML 793007",RoC-Shillong,NA,NA,NA
U65929ML1996PTC004902,MANCHIN FINCON PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-11-96,Meghalaya,20000000,13030000,65929,Financial intermediation,"PRAKASH DEEP, BEHIND MTC BUILDING JAIL ROAD SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,joashillong@rediffmail.com,31-03-20,31-03-20
U65990ML2018PTC013664,SHILLONG FOREX SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-06-18,Meghalaya,2500000,2500000,65990,Financial intermediation,"18 Bivar Road, Lochlee Cottage SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,therightshop@gmail.com,31-03-20,31-03-20
U65993ML2005PTC007956,H M HOLDINGS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-11-05,Meghalaya,30000000,12361860,65993,Financial intermediation,"SHILLONG , Unclassified ML",RoC-Shillong,hmhpl@hmgroup.net.in,31-03-20,31-03-20
U66000ML2019PTC013692,ASSETCARE INVESTMENTS AND INSURANCEMARKETING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-07-19,Meghalaya,1000000,100000,66000,Financial intermediation,"C/O AIMILIAN KHARBULI, ABP RD ,NR LARBAN MUNICIPAL MARKET IEWDAK BATTI BAZAR , LARBAN SHILLONG , East Khasi Hills Unclassified ML 793004",RoC-Shillong,corporatecta@gmail.com,31-03-20,31-03-20
U67120ML1988PLC003144,WESTERN FINANCIAL CORPORATION LTD,Strike Off,Public,Company limited by Shares,Non-govt company,15-12-88,Meghalaya,10000000,70000,67120,Financial intermediation,", East Khasi Hills Unclassified ML",RoC-Shillong,NA,NA,NA
U67120ML1995PLC004368,PEGASUS CAPITAL AND ALLIED SERVICES LTD,Strike Off,Public,Company limited by Shares,Non-govt company,21-02-95,Meghalaya,10000000,8802000,67120,Financial intermediation,"NONGRIM HILLS, DIST EAST KHASI HILLS, SHILLONG, , East Khasi Hills Unclassified ML 793003",RoC-Shillong,NA,NA,NA
U67120ML1995PLC004369,PEGASUS SECURITIES LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,21-02-95,Meghalaya,7500000,4700229,67120,Financial intermediation,"MITALI, LAITUMKHRAH , SHILLONG, , Unclassified ML 793003",RoC-Shillong,kali_maity@yahoo.com,31-03-09,31-03-09
U67120ML2012PTC008495,GLOBFIN SECURITIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-03-12,Meghalaya,500000,500000,67120,Financial intermediation,"KEATING ROAD, AT TRI JUNCTION TO IGP POINT, NEAR NEUK COTTAGE,ADJUSTION TO VODAFONE OFFICE, SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,sikdarp@yahoo.com,NA,NA
U67121ML1988PTC003133,S P INVESTMENT AND DEVELOPMENT COMPANY PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,02-12-88,Meghalaya,1000000,60000,67121,Financial intermediation,"3 HAITBARIWEST GARO HILLS MEGHALAYA , West Garo Hills Unclassified ML 000000",RoC-Shillong,NA,NA,NA
U67190ML2018PTC013659,UDHANI MONEY CHANGER AND TRADING PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,14-05-18,Meghalaya,3300000,3300000,67190,Financial intermediation,"CO BRIJ LAL UDHANI FERNDALE COMPLEX FLAT NO S-24 M G ROAD SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,shy.chettri@gmail.com,31-03-20,31-03-20
U67200ML2003PTC007249,BAJANAI ASSURANCE SERVICING CENTRE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,31-10-03,Meghalaya,200000,100000,67200,Financial intermediation,"3RD FLOORL.D.B. BUILDING POLICE BAZAR SHILLONG , East Khasi Hills Unclassified ML 793001",RoC-Shillong,NA,NA,NA
U70100ML2009PTC008365,CMJ REALTORS & DEVELOPERS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,24-06-09,Meghalaya,1000000,430000,70100,Real estate activities,"FERNDALE COMPLEX, BLOCK-III CMJ HOUSE, KEATING ROAD SHILLONG , Unclassified ML 793001",RoC-Shillong,cmjgroup1@gmail.com,31-03-20,31-03-20
U70101ML1986PTC002571,JEEWAN DEEP ESTATES PVT LTD,Active,Private,Company limited by Shares,Non-govt company,08-08-86,Meghalaya,2500000,789000,70101,Real estate activities,"ALCYONNE KACHARI ROAD European Ward SHILLONG , Unclassified ML 793001",RoC-Shillong,jeewandeep2019@gmail.com,31-03-20,31-03-20
U70101ML1988PTC003062,KAMAKHYA PROCESSING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-08-88,Meghalaya,10000000,1113000,70101,Real estate activities,"K R TEXTILES G S ROAD SHILLONG , Ri-Bhoi Unclassified ML 793001",RoC-Shillong,scpl_ghy@sify.com,31-03-20,31-03-20
U70101ML1989PTC013698,BHARTIA HOUSING & FINANCE PVT LTD.,Active,Private,Company limited by Shares,Non-govt company,26-05-89,Meghalaya,2400000,1706800,70101,Real estate activities,"VILL-CHAIPANI, P.O- KILAPARA, N H 51, NEAR RAM KRISHNA TAMPLE, WEST GARO HILLS , West Garo Hills Unclassified ML 794103",RoC-Shillong,bhartiaghy892@gmail.com,31-03-20,31-03-20
