CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U70101NL1999PTC005971,NAGALAND ENTREPRENEURS GROWTH CENTREPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-12-99,Nagaland,1000000,10000,70101,Real estate activities,"OPP STATE LIBRARYJAIL ROAD N H 37 KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U70101NL2002PTC006785,YANTHAN & ASSOCIATES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-03-02,Nagaland,2500000,120000,70101,Real estate activities,"C O P W D COLONYDIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U70101NL2003PTC007193,NORTH EAST INFRASTRUCTURES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,21-08-03,Nagaland,2500000,100000,70101,Real estate activities,"SUMU HOUSE OPP NEW AIRPORT31 2 MILE DIMAPUR NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U70101NL2010PTC008284,R & S GLOBAL PROJECTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-10-10,Nagaland,20000000,100000,70101,Real estate activities,"PALM VISTA, SOVIMA 5TH MILE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,aksarkarassociates@gmail.com,31-03-11,31-03-11
U70101NL2012PLC008324,REALISSM DEVCON PROJECT INDIA LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,30-07-12,Nagaland,500000,500000,70101,Real estate activities,"VILL - SANGTAM TILLA RANGAPAHAR CROSSING DIMAPUR , Dimapur Unclassified NL 797123",RoC-Shillong,skb_kv@yahoo.co.in,NA,NA
U70101NL2012PTC008331,P V ENTRADE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-10-12,Nagaland,20000000,15450000,70101,Real estate activities,"Near Gurudwara Kalibari Road Dimapur , Unclassified NL 797112",RoC-Shillong,rohilsethi@gmail.com,31-03-20,31-03-20
U70101NL2016PTC008393,KRRV DEVELOPERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-02-16,Nagaland,2000000,1750000,70101,Real estate activities,"1ST FLOOR, M & M BUILDING, 6TH MILE SOVIMA VILLAGE, N H- 29 DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,krrvdevelopers2016@gmail.com,31-03-20,31-03-20
U70109NL2000PTC006069,SENLI BUILDERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-03-00,Nagaland,2500000,200000,70109,Real estate activities,"3RD MILE N H 39P B NO 135 DIMAPUR NAGALAND , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,31-03-06,31-03-06
U70109NL2020PTC013519,AKAV INFRATECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-07-20,Nagaland,100000,100000,70109,Real estate activities,"H no 13, Lake View Colony Dimapur Naga Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,info@company360.in,NA,NA
U70109NL2020PTC013540,KEKHRIE INFRA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-10-20,Nagaland,1000000,100000,70109,Real estate activities,"H No. 26, Sector - 5, Near DB Lane, Kitsubozou Kohima , Kohima Unclassified NL 797001",RoC-Shillong,kekhrieinfra@gmail.com,NA,NA
U70109NL2020PTC013547,KAARS REAL ESTATE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-12-20,Nagaland,10000000,400000,70109,Real estate activities,"House No. 375, GB DMC 119 Army Supply Road, Near CSD Canteen Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,kaarsrealestate@gmail.com,NA,NA
U70200NL2017PTC013436,CSA INFRATECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-08-17,Nagaland,50000000,49500000,70200,Real estate activities,"H.No.297, 1st Floor, 17 Aoyimkum Village Dimapur, , Dimapur Unclassified NL 797112",RoC-Shillong,info@csagroup.co.in,31-03-20,31-03-20
U70200NL2018PTC013448,KSMV ENDEAVOURS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-04-18,Nagaland,25000000,9000000,70200,Real estate activities,"HOUSE NO. 1 OLD DAILY MARKET DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,subhashkashliwal@gmail.com,31-03-19,31-03-19
U70200NL2019PTC013469,RANEN MECH & SONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-01-19,Nagaland,1000000,100000,70200,Real estate activities,"HOUSE NO 5 PADAMPUKHURI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,SOBIRMECH@GMAIL.COM,NA,NA
U70200NL2020PTC013543,AKRU KHUPFUH REAL ESTATE AND TRADINGPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-11-20,Nagaland,1500000,100000,70200,Real estate activities,"HOUSE NO 558, NAGARJAN ROAD, TOULAZOUMA VILLAGE, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akrukhupfuh@gmail.com,NA,NA
U72100NL1972PTC001396,NAGALAND CREDIT & INVESTMENT CO PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,19-12-72,Nagaland,25000,2000,72100,Computer and related activities,"SINGHI BRICKS BLDG LUNTHICOLONY DIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1983PTC002011,SANJAY SAW MILL PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,16-02-83,Nagaland,500000,200,72100,Computer and related activities,"Diphu, Karbi Anlong, Nagaland Nagaland , Kamrup Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1985PLC002460,NAGALAND TEA AND INDSTRIES LTD,Strike Off,Public,Company limited by Shares,Non-govt company,12-12-85,Nagaland,2500000,700,72100,Computer and related activities,"MUPONGCHUKITMOKOKCHUNG NAGALAND , Mokokchung Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1985PTC002285,TIRU WOODLAND PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,22-01-85,Nagaland,1000000,100000,72100,Computer and related activities,"NAGINIMORAMON NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1985PTC002297,HILLS VALLEY PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,01-02-85,Nagaland,2000000,3000,72100,Computer and related activities,"TORU OATINGMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1985PTC002303,NOKNEI TIMBERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,05-02-85,Nagaland,1000000,330500,72100,Computer and related activities,"TIRU UPPERNAGINIMORA MON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1985PTC002357,NANDINI PLY PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,08-05-85,Nagaland,2500000,2200,72100,Computer and related activities,"LOWER TIRUNAGINIMORA MON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1985PTC002360,HILL VIEW PLYWOOD PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,23-05-85,Nagaland,500000,486000,72100,Computer and related activities,"TIZITMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1985PTC002386,K.B.WANGSU TIMBER MILLS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,17-07-85,Nagaland,200000,4200,72100,Computer and related activities,"TIZITMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1987PTC002792,SARMA AND DEY PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,16-10-87,Nagaland,2500000,15000,72100,Computer and related activities,"DIMAPURKOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1987PTC002817,SARAS ROLLER FLOUR MILLS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,03-12-87,Nagaland,2000000,20000,72100,Computer and related activities,"ZAKIESATHO ROADDIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1989PTC003136,EVERGREEN TIMBER INDUSTRIES PVT LTD,Not Available for eFiling,Private,Company limited by Shares,Non-govt company,27-06-89,Nagaland,1000000,100000,72100,Computer and related activities,"LOKUN TIZIT MON NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1993PTC003884,A Z STEELS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,26-03-93,Nagaland,100000,200,72100,Computer and related activities,"Circular Road, Dimapur , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U72100NL1993PTC003885,R.D. AGROTECH PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,26-03-93,Nagaland,20000,20,72100,Computer and related activities,"DUNCAN BASTI DIMAPUR , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1993PTC003902,N.D.P. AGRICULTURE PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,10-05-93,Nagaland,20000,20,72100,Computer and related activities,"KHARMAL KOHIMA DIMAPUR , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72100NL1993PTC003982,ADVANCE AGRO FARMS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,27-08-93,Nagaland,20000,20,72100,Computer and related activities,"CIRCULAR ROAD Dimapur , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U72100NL1994PTC004173,TRAGOPAN AGRO FARMS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,12-07-94,Nagaland,20000,20,72100,Computer and related activities,"CIRCULAR ROADDIMAPUR KOHIMA NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U72100NL2006PTC008076,ENTSULASHI BIO PRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-02-06,Nagaland,1000000,120000,72100,Computer and related activities,"C/O IMMANUEL GAS SERVICE,ARKONG WARD MOKOKCHUNG, NAGALAND MOKOCHUNG , Unclassified NL 000000",RoC-Shillong,rongsenlaa@gmail.com,31-03-17,31-03-17
U72100NL2006PTC008133,ACCESS PROMOTERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-05-06,Nagaland,2000000,160000,72100,Computer and related activities,"breeze restorant,church road dimapur DIMAPUR , Unclassified NL 797112",RoC-Shillong,akansanju@yahoo.com,31-03-10,31-03-10
U72100NL2007PTC008243,ANKRONU INFOTECH PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,20-06-07,Nagaland,1000000,0,72100,Computer and related activities,"C-253 LERIE COLONY P.BOX-181 KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,kh_randall8@yahoo.com,NA,NA
U72200NL2000PTC006244,SHYAMA SOFTWARE SOLUTIONS I PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,10-07-00,Nagaland,10000000,6700000,72200,Computer and related activities,"NAGA COTTAGE3CIRCULAR ROAD DIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,secretarialcompliance17@gmail.com,31-03-20,31-03-20
U72200NL2001PTC006459,SARAS MILLENIUM TECHNOLOGY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,21-03-01,Nagaland,500000,200000,72200,Computer and related activities,"NEAR EROS CINEMADIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U72200NL2005PTC007709,ELYSIUMTECH PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,25-04-05,Nagaland,500000,110000,72200,Computer and related activities,"Para Medical Colony, KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,NA,31-03-06,31-03-06
U72200NL2008PTC008254,CLAIRVOYANCE TECHNOLOGIES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,11-11-08,Nagaland,500000,100000,72200,Computer and related activities,"TAXI STAND KOHIMA , Unclassified NL 797001",RoC-Shillong,info@clairtech.in,31-03-18,31-03-18
U72200NL2011PTC008304,INNOVISION COMPUTECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-09-11,Nagaland,500000,200000,72200,Computer and related activities,"3rd Mile Junction, Opp. Petrol Pump Satakha Town Baptist Church Building Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,NA,NA
U72200NL2013PTC008355,TETH ALLIED SERVICES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,03-09-13,Nagaland,100000,100000,72200,Computer and related activities,"Block- 111, Ward- 06, Chum, Edima, Dimapur , Dimapur Unclassified NL 797403",RoC-Shillong,yekivi@hotmail.com,NA,NA
U72200NL2015PTC008384,EXCELLOGICS TECH SOLUTIONS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,09-07-15,Nagaland,100000,100000,72200,Computer and related activities,"H.No.57, Kohima Science College, Jotsoma, Kohima , Kohima Unclassified NL 797002",RoC-Shillong,kedo.nagi@gmail.com,31-03-19,31-03-19
U72200NL2016PTC008391,NK SQUARE INFOTECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-01-16,Nagaland,10000000,2100000,72200,Computer and related activities,"62, HIGH SCHOOL JUNCTION PERACIEZIE KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,semou87@gmail.com,31-03-20,31-03-20
U72200NL2018PTC013458,TRANCETREE SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-09-18,Nagaland,1000000,100000,72200,Computer and related activities,"H/NO. 19, G.S. ROAD OPP. RAM JANAKI SCHOOL DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,aks_dmr@yahoo.co.uk,NA,NA
U72200NL2020OPC013528,HARKA ASCEND OUTSOURCE MANAGEMENT (OPC)PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,25-08-20,Nagaland,1500000,100000,72200,Computer and related activities,"H/No. 223/10, Near Sumi Baptist Church, Diphupar B Village, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,harkaaom@gmail.com,NA,NA
U72200NL2020PTC013523,AVANTEGIS SALES CONSULTING PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,03-08-20,Nagaland,1500000,100000,72200,Computer and related activities,"2ND , H NO. 46, NEPALI BASTI, NEPAL GAON BEHIND HOLY CROSS SCHOOL, WARD NO. 09 DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,amardeepchettri79@gmail.com,NA,NA
U72300NL2013PTC008347,J.J CONEK TECHNO LINK PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-02-13,Nagaland,200000,150000,72300,Computer and related activities,"28 LOTHA COLONY SEWAK GATE 3 DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,pravin.cs@rediffmail.com,NA,NA
U72400NL2000PTC006098,LORD'S INFOTECH MANAGEMENT P LTD,Active,Private,Company limited by Shares,Non-govt company,27-03-00,Nagaland,1500000,1500000,72400,Computer and related activities,"CO.MAHAVIR RICE FLOUR & OILMILLS, P.O. DIMAPUR, DIST DIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,niitdimapur@yahoo.co.in,31-03-19,31-03-19
U72501NL2018PTC013445,LONOSEB TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-01-18,Nagaland,100000,50000,72501,Computer and related activities,"H/No. 22, Near Bible College, Sector -A High School Colony KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,uu9535@gmail.com,31-03-20,31-03-20
U72900NL2003PTC007044,VIRTUAL ACCESS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,13-03-03,Nagaland,500000,120000,72900,Computer and related activities,"RED CROSS COMPLEXP R HILL KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,NA,NA,NA
U72900NL2016PTC013412,YELLOWBERRY TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-10-16,Nagaland,500000,100000,72900,Computer and related activities,"H No.:409, T.K Angami Complex, Army Supply Road, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,jaideep.dey@hotmail.com,31-03-20,31-03-20
U72900NL2017OPC013435,LAGNIAPPE8 VENTURES (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,10-07-17,Nagaland,100000,100000,72900,Computer and related activities,"UPPER AGRI COLONY KOHIMA KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,p.nayak24@yahoo.in,31-03-19,31-03-19
U72900NL2017PTC013427,VRS INFO SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-04-17,Nagaland,500000,500000,72900,Computer and related activities,"FIRST FLOOR, KL SETHI MARKET COMPLEX NEAR STATION ROAD, GS ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,BABITAJAIN@VRSINFOSOLUTIONS.COM,31-03-19,31-03-18
U72900NL2017PTC013439,LIANGTUANG TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-09-17,Nagaland,150000,150000,72900,Computer and related activities,"U N B ""A"" B/Camp, Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,meiringamei@gmail.com,31-03-20,31-03-20
U72900NL2018PTC013447,BLACKOUT SOLUTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-03-18,Nagaland,1000000,100000,72900,Computer and related activities,"H NO. 278, AOYIMKUM VILLAGE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,str_udz@yahoo.com,NA,NA
U72900NL2018PTC013455,CIPHERDESK OUTSOURCING SERVICES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,10-07-18,Nagaland,100000,100000,72900,Computer and related activities,"FLAT NO 9, CENTRAL APARTMENT,KOHIMA ROAD NAGARAJ JUNCTION, DIMAPUR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,shantu.bist@gmail.com,31-03-20,31-03-20
U72900NL2019PTC013478,VINZYL NETWORK PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-04-19,Nagaland,100000,100000,72900,Computer and related activities,"C/o Haisuing Haikam House Number OHC - 136, Officers Hill KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,Vineeth125@gmail.com,31-03-20,31-03-20
U72900NL2019PTC013491,NAGABOX ECOMMERCE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-09-19,Nagaland,1500000,100000,72900,Computer and related activities,"KIKHRURUZHA COLONY CHUMUKEDIMA VILLAGE DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,nagabox@protonmail.com,NA,NA
U72900NL2020PTC013526,IDEASPARKS TECHNOLOGIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-08-20,Nagaland,1500000,100000,72900,Computer and related activities,"2ND, H.NO. KR-1/10 CL-771, KRUOLIEZOU COLONY, L KHEL, KOHIMA VILLAGE KOHIMA , Kohima Unclassified NL 797112",RoC-Shillong,sashimenlajamir@gmail.com,NA,NA
U74110NL1989PTC003262,NEZONE MERCHANDISERS PRIVATE LIMITED,Converted to LLP,Private,Company limited by Shares,Non-govt company,12-04-89,Nagaland,10000000,7005000,74110,Other business activities,"Kher Mahal Dimapur , Unclassified NL 797112",Unclassified,cs@milkose.com,31-03-18,31-03-18
U74110NL2011PTC008312,CROTLE TECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-12-11,Nagaland,100000,100000,74110,Other business activities,"NAGA COTTAGE CIRCULAR ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,secretarialcompliance17@gmail.com,31-03-20,31-03-20
U74120NL1999PTC005720,R & S DESIGN ENGINEERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-04-99,Nagaland,500000,40000,74120,Other business activities,"UTILITY COMPLEX,TAXI STAND,POST OFFICE ROAD KOHIMA, NAGALAND , Kohima Unclassified NL 797001",RoC-Shillong,NA,NA,NA
U74140NL1988PTC003150,DIMAPUR FINANCE AND TECHNICALCONSULTANTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,16-12-88,Nagaland,2500000,100000,74140,Other business activities,"PHULCHAND BINOD KUMAR BUILDINGDAILY MARKET DIMAPURA NAGALAND , Unclassified NL 797112",RoC-Shillong,workoffice1974@gmail.com,31-03-14,31-03-14
U74140NL1988PTC003152,AR TEK ASSOCIATED CONSULTANTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,16-12-88,Nagaland,100000,3000,74140,Other business activities,"Kuknalim House Circular Road, Dimapur , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U74140NL1996PTC004900,JAIN BAWARI SURVEYORS AND CONSULTANTS PRIVATE LTD3,Strike Off,Private,Company limited by Shares,Non-govt company,07-11-96,Nagaland,100000,80000,74140,Other business activities,"CITY TOWER,FIRST FLOORCIRCULAR ROAD DIMAPUR NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U74140NL1997PTC005011,NAGALAND CONSULTANTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-03-97,Nagaland,200000,150000,74140,Other business activities,"POST BOX NO 157P O DIMAPUR KOHIMA NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U74140NL2011PTC008313,SAROJ SUNRISE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-12-11,Nagaland,10000000,9050000,74140,Other business activities,"31, PADMAVATI COMPLEX H. NO. 38, G.S. ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,bawrigroup1@gmail.com,31-03-20,31-03-20
U74140NL2019PTC013495,JETFLAME NETWORK PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-10-19,Nagaland,100000,30000,74140,Other business activities,"C/O KHRUBBIZOLTE ANGAMI, BLOCK B PADAM PUKHURI NAHARBARI DIMAPUR , DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,avikkedia2017@gmail.com,NA,NA
U74140NL2020OPC013530,VORTEX VENTURES (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,14-09-20,Nagaland,100000,100000,74140,Other business activities,"H/NO 111, Nagagaon Colony, Lhomithi Village , Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,HANIFMERCHANT1992@GMAIL.COM,NA,NA
U74210NL1999PTC005768,W. YANATH INDUSTRIES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,01-06-99,Nagaland,10000000,40000,74210,Other business activities,"INDUSTRIAL ESTATENEAR A D C COURT DIMAPUR NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U74210NL2003PTC007213,OASIS TRANSMISSION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-09-03,Nagaland,10000000,200000,74210,Other business activities,"V MEHATA BUILDINGNYOMA LOTHA ROAD DIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,oasisdmr@gmail.com,31-03-20,31-03-20
U74210NL2010PTC008276,YES DESIGN COMPANY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-07-10,Nagaland,200000,200000,74210,Other business activities,"HOUSE NO. 7, DAKLANE COLONY P.O. KOHIMA KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,eminem.19@ibibo.com,31-03-11,31-03-11
U74210NL2011PTC008306,TECH'S VISION CONSULTANCY PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-09-11,Nagaland,500000,250000,74210,Other business activities,"ROOM NO 106, 3RD FLOOR, OLD SUPPLY BUILDING CIRCULAR ROAD, NEAR CITY TOWER DIMAPUR , Unclassified NL 797112",RoC-Shillong,STR_UDZ@YAHOO.COM,31-03-13,31-03-13
U74210NL2012PTC008318,KENZO CONSULTANTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-03-12,Nagaland,100000,100000,74210,Other business activities,"LOWER JAIL COLONY, NEAR KERALA CHURCH KOHIMA , Kohima Unclassified NL 797001",RoC-Shillong,kennyzezo@gmail.com,31-03-13,31-03-13
U74900NL2010PTC008269,SERTO NETWORK COMMUNICATION PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,24-03-10,Nagaland,1000000,100000,74900,Other business activities,"HOUSE NO. 735, NEAR HOME GUARD PADAM PUKHRI DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,NA,NA
U74900NL2011PTC008293,NORTH EAST NAGA TRADERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-04-11,Nagaland,1000000,1000000,74900,Other business activities,"HOUSE NO. 154 NUTUN BASTI DIMAPUR , Unclassified NL 797112",RoC-Shillong,debnathcs@rediffmail.com,31-03-13,31-03-13
U74900NL2012PTC008315,BLUEBIT BPO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-03-12,Nagaland,5000000,100000,74900,Other business activities,"001, IT COMPLEX NAGARJAN POINT DIMAPUR , Unclassified NL 797112",RoC-Shillong,info@symbios.in,31-03-18,31-03-18
U74900NL2012PTC008334,S.K AUTOKRAFTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-11-12,Nagaland,20000000,12000000,74900,Other business activities,"PURANA BAZAR DIMPUR DIMPUR , Dimapur Unclassified NL 797112",RoC-Shillong,skautokraftpvtltd@gmail.com,31-03-17,31-03-17
U74900NL2015NPL008378,KOHIMA CRICKET LEAGUE,Active,Private,Company limited by Shares,Non-govt company,30-01-15,Nagaland,100000,100000,74900,Other business activities,"Nandi House, H.No. 7 Khermaha Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,secretarial@esselgroup.com,31-03-20,31-03-20
U74950NL1998PTC005463,T.A. NGULLIE FRUIT PRODUCTS PVT LTD.,Strike Off,Private,Company limited by Shares,Non-govt company,09-07-98,Nagaland,2500000,0,74950,Other business activities,"CHUMUKEDIME, BLOCK-3, DIST.KOHIMA. , Unclassified NL 000000",RoC-Shillong,rks97cs@yahoo.com,NA,NA
U74990NL2016PTC008397,NAGA MART PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-02-16,Nagaland,500000,100000,74990,Other business activities,"CORNERSTONE,Formerly known as NUNGKUM NAMO COMPLEX NAGARJAN JUNCTION, OPP. S.P. OFFICE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,narolamongkum@gmail.com,31-03-20,31-03-20
U74999NL2007PTC008236,INFRASTRUCTURE DEVELOPMENT COMPANY OFNAGALAND PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-03-07,Nagaland,2000000,500000,74999,Other business activities,"DEPARTMENT OF INDUSTRIES NEW SECRETARIATE KOHIMA , Unclassified NL 797001",RoC-Shillong,pran.saha@ilfsindia.com,31-03-18,31-03-18
